Request By,Sender ID,Operator/Gateway,State,Date
Initiative Nepal Pvt. Ltd.,SJLC,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LAGOSIDA,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GRmanpower,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Diana,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MegaMove,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SHANKHADHAR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RHESC,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LaxmiEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SPEC,Default [ AXIATA ],Approved,2017-01-16 03:10:03
Initiative Nepal Pvt. Ltd.,BajraHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Sterling,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Kasthmandap,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NikkoJLS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GorkhaNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CapitalRS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RelationEmp,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Motherland,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SCCManpower,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Aakarshan,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GlobalVisa,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KohinoorPly,Default [ AXIATA ],Approved,2016-08-28 17:41:28
Initiative Nepal Pvt. Ltd.,FCAN,Default [ AXIATA ],Approved,2016-07-03 19:54:59
Initiative Nepal Pvt. Ltd.,RaptiPlace,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Meridian,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,WideRange,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KEBSAcademy,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KhumbuOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AtlasOVS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LinkonIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,IDBNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Nepaaru,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ECS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BroadwayOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Supreme,Default [ AXIATA ],Approved,2016-05-29 17:32:19
Initiative Nepal Pvt. Ltd.,Classic,Default [ AXIATA ],Approved,2016-08-14 19:30:07
Initiative Nepal Pvt. Ltd.,Whitepearl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DDOVERSEAS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RoyalG,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RasByaSaNBA,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GautamIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RES,Default [ AXIATA ],Approved,2016-06-21 16:41:14
Initiative Nepal Pvt. Ltd.,TulsiOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MatesEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Jplacement,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AnupamVS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Dakshinkali,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FamousHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Khoji,Default [ AXIATA ],Approved,2016-12-04 15:04:20
Initiative Nepal Pvt. Ltd.,LittleWorld,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MtManaslu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,YajGulf,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Sanskriti,Default [ AXIATA ],Approved,2016-05-29 17:31:05
Initiative Nepal Pvt. Ltd.,Herald,Default [ AXIATA ],Approved,2016-08-14 19:29:05
Initiative Nepal Pvt. Ltd.,Gorkhas,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LuckyHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Merryland,Default [ AXIATA ],Approved,2016-05-13 12:11:30
Initiative Nepal Pvt. Ltd.,RealRd,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,JYC,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Flan,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SadhanaKala,Default [ AXIATA ],Approved,2016-06-21 16:40:05
Initiative Nepal Pvt. Ltd.,Equator,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Lifeintl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ACMT,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NimbusHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Aakarshan,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SGOS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MiddleOrbit,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ASHRAM,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Shift,Default [ AXIATA ],Approved,2016-05-29 17:29:46
Initiative Nepal Pvt. Ltd.,Sajima,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Initiative,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,HIGHWAY,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,PerfectDest,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ClickIntl,Default [ AXIATA ],Approved,2016-11-06 17:24:12
Initiative Nepal Pvt. Ltd.,NamasteAuto,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,EUplacement,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NEACollege,Default [ AXIATA ],Approved,2016-06-21 16:38:44
Initiative Nepal Pvt. Ltd.,Caravan,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Kathmandu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SwiftGorkha,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,YaleEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,JanataEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KanchanHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Nepaintl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NBSoverseas,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DDSECURITY,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MayEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CHANDRAGIRI,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,IKG,Default [ AXIATA ],Approved,2016-05-29 17:27:21
Initiative Nepal Pvt. Ltd.,Young,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LEDHOUSE,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,PalhiOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MandM,Default [ AXIATA ],Approved,2016-11-06 17:22:28
Initiative Nepal Pvt. Ltd.,Skyline,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Dormeuil,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GreaterVSN,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Career,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,StarIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ShangriLa,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,InterLink,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SuryaIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Veerkotkali,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FSINepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FutureStar,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MaaPadma,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KIHM,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Hamidah,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BajraIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,OscarIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,TeacherAsso,Default [ AXIATA ],Approved,2016-11-06 16:44:22
Initiative Nepal Pvt. Ltd.,Signalintl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SadikshyaO,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,PotalaOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Milestone,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SuccessLife,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FCAN,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,HelpOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CAGEBS,Default [ AXIATA ],Approved,2017-01-29 13:22:41
Initiative Nepal Pvt. Ltd.,OHC,Default [ AXIATA ],Approved,2016-09-05 16:53:35
Initiative Nepal Pvt. Ltd.,Noor,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Samyog,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Simana,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Jasmine,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LifeLineOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CRPubPvtLtd,Default [ AXIATA ],Approved,2017-01-16 03:17:01
Initiative Nepal Pvt. Ltd.,BheriK,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Navajeevan,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LumbiniColl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NishanRS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,APoverseas,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CastleEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LoyolaHSS,Default [ AXIATA ],Approved,2016-06-10 12:24:11
Initiative Nepal Pvt. Ltd.,Worldwide,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Evergreen,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SherpaIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DHLsamajKTM,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GodIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GyanNiketan,Default [ AXIATA ],Approved,2016-07-03 19:56:33
Initiative Nepal Pvt. Ltd.,HiNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NasserNOC,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ZenIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SUZUKI,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KtmAllaince,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AuroraHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Birad,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,PalhiOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NepalRS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Sungava,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BtaEduLink,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GIT,Default [ AXIATA ],Approved,2016-05-29 17:34:20
Initiative Nepal Pvt. Ltd.,DestinyPS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Aadarsha,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Sagarmatha,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GandakiOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,JerryMS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RedVelvet,Default [ AXIATA ],Approved,2016-08-28 17:39:36
Initiative Nepal Pvt. Ltd.,BalChautara,Default [ AXIATA ],Approved,2016-07-03 19:50:43
Initiative Nepal Pvt. Ltd.,ICHM,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ValorInt,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FHAN,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KailashIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ApiSchool,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NewGlobal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,PeaceNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RKevents,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MyZeilEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Kantipur,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KiddySthan,Default [ AXIATA ],Approved,2016-05-29 17:31:33
Initiative Nepal Pvt. Ltd.,Shikhar,Default [ AXIATA ],Approved,2016-08-14 19:29:37
Initiative Nepal Pvt. Ltd.,Marigold,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,FloridHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,RolexR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DialaDriver,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ForceOne,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BBHS,Default [ AXIATA ],Approved,2016-06-21 16:40:33
Initiative Nepal Pvt. Ltd.,Tirupati,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CityEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Jmaitidevi,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AliOverseas,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Friendship,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,WhiteHorse,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ChaturSCCL,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MimosaOvs,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Nepolian,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ePlanetEdu,Default [ AXIATA ],Approved,2016-05-29 17:30:17
Initiative Nepal Pvt. Ltd.,ACME,Default [ AXIATA ],Approved,2016-08-14 19:27:51
Initiative Nepal Pvt. Ltd.,TrustNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Bernhardt,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,GIT,Default [ AXIATA ],Approved,2016-05-12 23:50:49
Initiative Nepal Pvt. Ltd.,Premium,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,KumariJLS,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ExcellentI,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LCIKtmIdeal,Default [ AXIATA ],Approved,2016-06-21 16:39:18
Initiative Nepal Pvt. Ltd.,UnitedIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NEFEMA,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ThirdEye,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AbcIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,OxfordIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,UTC,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,WendyHouse,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MDoverseas,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Raffles,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BPSS,Default [ AXIATA ],Approved,2016-05-29 17:27:53
Initiative Nepal Pvt. Ltd.,SaanNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,YoungTravel,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Pathibhara,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Balkunj,Default [ AXIATA ],Approved,2016-11-06 17:23:19
Initiative Nepal Pvt. Ltd.,WorldLinkHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,EarthVision,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,HamroM,Default [ AXIATA ],Approved,2016-06-21 16:37:51
Initiative Nepal Pvt. Ltd.,GreatSky,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Starworld,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SuccessN,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,TejandKaran,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ISSN,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Asahi,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CodeIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BalBatika,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Ekta,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Manjushree,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,BCNepal,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NAASAHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Tapeshwori,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,OurDestiny,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Gulmeshwor,Default [ AXIATA ],Approved,2016-11-06 17:21:40
Initiative Nepal Pvt. Ltd.,EliteHR,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DesignEmp,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SVASSO,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,HUBINTL,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SouthAsian,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CCIA,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,IndoWorld,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AsmitaIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Birat,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AlVision,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,AllNepalCol,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LonelyP,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,TATTVA,Default [ AXIATA ],Approved,2017-01-16 03:40:00
Initiative Nepal Pvt. Ltd.,HGI,Default [ AXIATA ],Approved,2016-07-28 13:31:46
Initiative Nepal Pvt. Ltd.,Broadlink,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Hakuho,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,IST,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,OneUp,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Anjulima,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,CiplAcademy,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,DreamIntl,Default [ AXIATA ],Approved,2016-06-10 12:26:47
Initiative Nepal Pvt. Ltd.,AsiaLink,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NEGOSAA,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SimrikIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,MatesEdu,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Greentara,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,SpringTree,Default [ AXIATA ],Approved,2016-07-03 19:59:46
Initiative Nepal Pvt. Ltd.,AlShoalat,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Sambriddhi,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,TANANICO,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,NPABSON,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,LalDhanus,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ShanIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,Jupiter,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Initiative Nepal Pvt. Ltd.,ManasluIntl,Default [ AXIATA ],Approved,2016-05-12 19:32:50
