balance type,amount,description,balance after update
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:44
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:46
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:47
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:48
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:49
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:51
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:52
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:53
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:54
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:56
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:57
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:58
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:38:59
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:00
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:02
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:03
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:04
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:06
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:07
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:08
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:10
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:11
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:12
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:13
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:15
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:16
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:17
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:18
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:19
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:21
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:22
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:23
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:24
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:25
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:26
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:28
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:38
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:39
NTC,8,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:39:43
NTC,34,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:33
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:40:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:41:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:42:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:42:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:42:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:42:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:38
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:39
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:40
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:41
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:43
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:45
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:46
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:47
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:48
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:49
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:50
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:51
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:53
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:54
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:55
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:56
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:57
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:43:59
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:00
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:01
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:02
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:03
NTC,6,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:08
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:44:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:37
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:38
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:40
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:41
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:42
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:44
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:45
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:46
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:47
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:49
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:50
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:51
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:52
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:53
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:54
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:55
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:56
NTC,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:57
AXIATA,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:45:58
NTC,123,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:54:33
AXIATA,86,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:54:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:55:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:57:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:35
NTC,112,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:37
AXIATA,396,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:38
AXIATA,298,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:58:39
NTC,47,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:59:33
AXIATA,32,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 09:59:35
NTC,40,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:06:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:14:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:14:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:15:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:16:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:16:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:19:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:21:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:22:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:22:34
NTC,81,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:22:35
AXIATA,159,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:22:36
NTC,10,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:25:34
AXIATA,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:25:35
NTC,6,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:33:33
AXIATA,21,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:33:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:34:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:34:33
NTC,30,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:34
NTC,200,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:35
NTC,22,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:36
AXIATA,79,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:35:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:36:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:36:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:36:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:37
NTC,18,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:38
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:38:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:40:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:40:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:40:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:41:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:45
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:42:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:01
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:09
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:11
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:11
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:15
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:16
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:16
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:43:17
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 10:44:51
